id,link,neighborhood,price,listing_type,num_guests,num_bed,num_bath,shared_bath,num_ammenities,number_review,overall_review,accuracy,communication,cleanliness,value,check_in,location
34721879,https://www.airbnb.com/rooms/34721879?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,190,Entire,2,2,1,notshared,4,11,5,4.8,4.9,5,4.8,4.8,5
27084832,https://www.airbnb.com/rooms/27084832?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,621,Entire,6,3,1,notshared,4,10,4.5,4.9,5,4.7,5,5,4.8
17866302,https://www.airbnb.com/rooms/17866302?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,90,Private,1,1,1,notshared,2,0,0,0,0,0,0,0,0
27160398,https://www.airbnb.com/rooms/27160398?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,95,Private,2,1,1,sharedbath,4,27,4.5,4.4,4.7,4.5,4.7,4.7,4.7
4950357,https://www.airbnb.com/rooms/4950357?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,278,Private,2,1,1,sharedbath,4,203,5,4.9,5,4.9,5,5,4.7
25207662,https://www.airbnb.com/rooms/25207662?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,160,Private,2,1,1,sharedbath,5,30,5,4.8,4.7,4.8,4.9,4.9,4.8
6155877,https://www.airbnb.com/rooms/6155877?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,97,Shared,1,1,1,sharedbath,4,84,4.5,4.6,4.7,4.6,4.7,4.7,4.4
13957499,https://www.airbnb.com/rooms/13957499?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,271,Private,2,1,1,sharedbath,4,147,5,4.9,4.9,4.9,4.9,4.9,4.6
34783503,https://www.airbnb.com/rooms/34783503?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,438,Entire,4,1,1,notshared,4,6,4.5,4.5,5,4.5,4.7,4.7,5
33734301,https://www.airbnb.com/rooms/33734301?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,89,Private,3,1,1,sharedbath,5,3,5,5,5,5,5,5,5
27135927,https://www.airbnb.com/rooms/27135927?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,124,Private,4,1,1,sharedbath,4,9,3.5,4.1,4.4,4,4.1,4.1,3.9
30159757,https://www.airbnb.com/rooms/30159757?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,192,Private,2,1,1,sharedbath,5,13,4,4.2,4.3,3.9,4.2,4.2,4.1
36417643,https://www.airbnb.com/rooms/36417643?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,225,Private,2,1,1,notshared,4,0,0,0,0,0,0,0,0
24629029,https://www.airbnb.com/rooms/24629029?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,73,Private,2,1,1,sharedbath,4,15,5,5,4.9,5,4.9,4.9,4.8
33473125,https://www.airbnb.com/rooms/33473125?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,395,Entire,4,2,1,notshared,4,19,4.5,5,4.6,5,4.8,4.8,4.7
27725029,https://www.airbnb.com/rooms/27725029?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,277,Private,2,1,1,sharedbath,4,35,5,4.9,5,4.9,5,5,4.9
31201815,https://www.airbnb.com/rooms/31201815?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,169,Private,3,1,1,sharedbath,4,3,5,5,5,5,5,5,5
33969648,https://www.airbnb.com/rooms/33969648?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,67,Private,1,1,1,sharedbath,4,22,5,5,5,5,5,5,5
573612,https://www.airbnb.com/rooms/573612?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,133,Private,2,1,1,sharedbath,4,132,5,4.8,4.9,4.9,4.9,4.9,4.6
26281121,https://www.airbnb.com/rooms/26281121?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,201,Private,2,1,1,sharedbath,6,52,5,5,4.9,4.8,5,5,4.8
15756248,https://www.airbnb.com/rooms/15756248?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,185,Private,2,1,1,sharedbath,4,118,4.5,4.5,4.7,4.5,4.8,4.8,4.7
25073155,https://www.airbnb.com/rooms/25073155?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,198,Private,3,1,1.5,sharedbath,4,24,4.5,4.9,4.9,4.7,4.9,4.9,4.7
22705059,https://www.airbnb.com/rooms/22705059?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,270,Private,4,1,1,sharedbath,4,45,4,4.2,4.6,3.7,4.4,4.4,4.1
28988283,https://www.airbnb.com/rooms/28988283?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,158,Private,2,1,1.5,sharedbath,5,11,5,5,5,4.9,5,5,5
6653095,https://www.airbnb.com/rooms/6653095?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,196,Private,2,1,1,sharedbath,4,33,5,4.8,4.9,4.8,4.9,4.9,4.6
6899995,https://www.airbnb.com/rooms/6899995?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,203,Private,2,1,1,notshared,4,39,4.5,4.7,4.8,4.7,4.8,4.8,4.3
28100333,https://www.airbnb.com/rooms/28100333?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,119,Private,3,1,1,sharedbath,4,19,4.5,4.6,4.9,4.7,4.8,4.8,4.8
26280689,https://www.airbnb.com/rooms/26280689?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,201,Private,2,1,1,sharedbath,6,60,4.5,4.8,4.8,4.8,4.9,4.9,4.6
6660373,https://www.airbnb.com/rooms/6660373?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,181,Private,1,1,1,sharedbath,4,62,4.5,4.8,4.9,4.8,4.9,4.9,4.5
14807890,https://www.airbnb.com/rooms/14807890?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,248,Private,3,1,1,sharedbath,4,86,4.5,4.8,4.9,4.7,4.8,4.8,4.8
22000255,https://www.airbnb.com/rooms/22000255?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,203,Private,1,1,1,sharedbath,4,107,5,4.9,4.9,4.8,4.9,4.9,4.7
232618,https://www.airbnb.com/rooms/232618?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,316,Entire,4,1,1,notshared,4,104,4.5,4.7,4.8,4.1,4.8,4.8,4.3
1791105,https://www.airbnb.com/rooms/1791105?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,98,Private,2,1,1,sharedbath,4,57,4.5,4.5,4.7,4.2,4.5,4.5,4.5
35715171,https://www.airbnb.com/rooms/35715171?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,1129,Lighthouse,1,6,0,notshared,4,0,0,0,0,0,0,0,0
34718633,https://www.airbnb.com/rooms/34718633?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,45,Shared,1,1,1,sharedbath,4,3,3.5,3.7,4.3,4,5,5,3.3
34416208,https://www.airbnb.com/rooms/34416208?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,72,Private,2,1,1,sharedbath,5,5,4,4.5,5,4.5,4.8,4.8,4.5
23268810,https://www.airbnb.com/rooms/23268810?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,185,Private,2,1,1,sharedbath,4,55,5,5,5,5,5,5,4.5
9015649,https://www.airbnb.com/rooms/9015649?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,191,Private,2,1,1.5,notshared,5,27,5,5,5,5,4.8,4.8,4.9
27138938,https://www.airbnb.com/rooms/27138938?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,248,Private,3,1,1,sharedbath,5,13,4.5,4.8,4.8,3.9,4.7,4.7,4.4
33960800,https://www.airbnb.com/rooms/33960800?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,226,Entire,4,1,1,notshared,4,7,4.5,4.3,4.6,4.4,4.4,4.4,4.9
16058082,https://www.airbnb.com/rooms/16058082?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,119,Private,2,1,1,sharedbath,4,3,4,4.3,5,4,5,5,5
32699916,https://www.airbnb.com/rooms/32699916?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,423,Entire,5,3,1,notshared,4,5,4.5,4.5,4.2,4.2,3.8,3.8,4.5
32404978,https://www.airbnb.com/rooms/32404978?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,239,Private,2,1,1,sharedbath,4,4,4.5,4.5,4.8,4.8,4.5,4.5,5
33362399,https://www.airbnb.com/rooms/33362399?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,369,Private,6,2,1,notshared,4,6,4,4.2,5,4.3,4.5,4.5,3.8
34624240,https://www.airbnb.com/rooms/34624240?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,113,Shared,2,1,1,sharedbath,4,0,0,0,0,0,0,0,0
33505762,https://www.airbnb.com/rooms/33505762?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,113,Private,1,1,1,sharedbath,4,3,5,5,5,5,5,5,5
3924820,https://www.airbnb.com/rooms/3924820?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,360,Private,4,1,1,sharedbath,4,75,5,4.9,5,4.9,5,5,4.6
35283631,https://www.airbnb.com/rooms/35283631?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,79,Private,2,2,1,sharedbath,4,0,0,0,0,0,0,0,0
35841291,https://www.airbnb.com/rooms/35841291?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,113,Private,1,1,1,sharedbath,6,0,0,0,0,0,0,0,0
34343028,https://www.airbnb.com/rooms/34343028?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,226,Private,4,1,1,sharedbath,4,0,0,0,0,0,0,0,0
34178190,https://www.airbnb.com/rooms/34178190?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,81,Private,2,0,1,sharedbath,6,8,5,4.8,4.9,4.5,4.8,4.8,4.5
20183458,https://www.airbnb.com/rooms/20183458?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,280,Entire,4,2,1,notshared,4,36,4.5,4.1,4.8,4.6,4.5,4.5,4.1
27316669,https://www.airbnb.com/rooms/27316669?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,113,Private,1,1,1,sharedbath,4,0,0,0,0,0,0,0,0
36076098,https://www.airbnb.com/rooms/36076098?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,677,Entire,6,2,2,notshared,5,0,0,0,0,0,0,0,0
34886804,https://www.airbnb.com/rooms/34886804?location=Upper%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,uptown,476,Entire,14,1,1,notshared,4,0,0,0,0,0,0,0,0
29960687,https://www.airbnb.com/rooms/29960687?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,163,Private,2,1,1,sharedbath,4,78,5,4.9,4.9,5,4.9,4.9,5
33339347,https://www.airbnb.com/rooms/33339347?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,124,Private,2,1,1,sharedbath,5,4,5,4.7,4.7,4.7,4.7,4.7,4.7
749455,https://www.airbnb.com/rooms/749455?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,156,Private,2,1,1,sharedbath,5,353,4.5,4.5,4.8,4.1,4.8,4.8,4.9
10043483,https://www.airbnb.com/rooms/10043483?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,141,Private,2,1,1,notshared,4,212,4.5,4.8,4.8,4.8,4.8,4.8,4.8
29965956,https://www.airbnb.com/rooms/29965956?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,163,Private,2,1,1,sharedbath,4,36,5,5,4.9,5,4.9,4.9,5
4068216,https://www.airbnb.com/rooms/4068216?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,119,Private,2,1,1,sharedbath,5,244,4.5,4.5,4.8,4.1,4.8,4.8,4.9
20121308,https://www.airbnb.com/rooms/20121308?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,261,Private,3,1,1,sharedbath,4,141,5,4.9,5,4.9,4.9,4.9,4.9
11676984,https://www.airbnb.com/rooms/11676984?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,282,Entire,3,1,1,notshared,4,141,4.5,4.5,4.5,4.2,4.8,4.8,4.8
31499524,https://www.airbnb.com/rooms/31499524?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,146,Private,2,1,1.5,sharedbath,4,41,4.5,4.7,4.7,4.5,4.6,4.6,4.8
36425863,https://www.airbnb.com/rooms/36425863?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,196,Private,2,1,1,notshared,4,3,5,5,5,5,5,5,5
25493355,https://www.airbnb.com/rooms/25493355?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,294,Entire,4,1,1,notshared,4,63,5,4.9,4.9,4.9,4.7,4.7,5
3463385,https://www.airbnb.com/rooms/3463385?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,107,Private,2,1,1,sharedbath,5,202,4.5,4.7,4.8,4.6,4.8,4.8,4.8
32681408,https://www.airbnb.com/rooms/32681408?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,219,Room,2,1,1,notshared,4,9,4.5,4.8,4.1,4.9,4.6,4.6,4.7
33050172,https://www.airbnb.com/rooms/33050172?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,180,Private,2,1,1,sharedbath,5,7,5,5,5,4.9,5,5,5
28690074,https://www.airbnb.com/rooms/28690074?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,203,Private,2,1,1,sharedbath,5,78,4.5,4.8,4.9,4.7,4.7,4.7,4.9
25187986,https://www.airbnb.com/rooms/25187986?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,338,Entire,3,1,1,notshared,4,82,5,4.9,4.9,5,5,5,4.9
28045230,https://www.airbnb.com/rooms/28045230?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,282,Entire,2,1,1,notshared,4,76,5,4.9,4.9,4.7,4.9,4.9,5
25492971,https://www.airbnb.com/rooms/25492971?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,282,Entire,4,1,1,notshared,4,16,4.5,4.8,5,4.8,5,5,4.9
2674267,https://www.airbnb.com/rooms/2674267?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,178,Private,2,1,1,sharedbath,6,288,4.5,4.5,4.8,4.2,4.8,4.8,4.9
36273046,https://www.airbnb.com/rooms/36273046?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,192,Private,2,1,1,notshared,4,5,5,4.8,5,5,5,5,5
13559208,https://www.airbnb.com/rooms/13559208?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,288,Entire,5,1,1,notshared,5,180,4.5,4.8,4.7,4.6,4.8,4.8,4.9
27706017,https://www.airbnb.com/rooms/27706017?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,209,Private,2,1,1,sharedbath,4,32,4.5,4.6,4.8,4.4,4.8,4.8,5
20257840,https://www.airbnb.com/rooms/20257840?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,196,Private,2,1,1,sharedbath,4,89,5,4.8,4.9,4.8,4.8,4.8,4.9
36727825,https://www.airbnb.com/rooms/36727825?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,175,Private,2,1,1,sharedbath,5,0,0,0,0,0,0,0,0
9240067,https://www.airbnb.com/rooms/9240067?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,287,Entire,2,1,1,notshared,4,138,4.5,4.8,4.9,4.7,4.9,4.9,4.8
29103275,https://www.airbnb.com/rooms/29103275?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,203,Private,2,1,1,sharedbath,5,77,4.5,4.8,4.8,4.7,4.8,4.8,4.9
15360364,https://www.airbnb.com/rooms/15360364?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,111,Private,1,1,1,sharedbath,4,73,4,4.3,4.8,3.8,4.8,4.8,4.8
23108877,https://www.airbnb.com/rooms/23108877?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,173,Private,1,1,1,sharedbath,5,28,4.5,4.6,4.8,4.5,4.7,4.7,4.8
31499021,https://www.airbnb.com/rooms/31499021?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,203,Private,2,1,1.5,sharedbath,4,44,4.5,4.7,4.8,4.3,4.7,4.7,4.9
30284324,https://www.airbnb.com/rooms/30284324?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,102,Shared,1,1,1,sharedbath,5,68,5,4.8,4.9,4.8,4.8,4.8,4.9
33267781,https://www.airbnb.com/rooms/33267781?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,236,Private,3,1,1,sharedbath,5,8,5,5,5,4.9,5,5,5
12052143,https://www.airbnb.com/rooms/12052143?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,479,Entire,5,2,1.5,notshared,5,43,4.5,4.4,4.7,4.2,4.5,4.5,5
18221864,https://www.airbnb.com/rooms/18221864?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,304,Entire,5,1,1,notshared,4,135,4.5,4.7,5,4.5,4.8,4.8,5
31500127,https://www.airbnb.com/rooms/31500127?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,113,Shared,1,1,1.5,sharedbath,4,39,4.5,4.9,5,4.7,5,5,4.9
29104593,https://www.airbnb.com/rooms/29104593?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,181,Private,2,1,1,sharedbath,5,60,5,4.8,4.9,4.7,4.8,4.8,5
13140220,https://www.airbnb.com/rooms/13140220?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,270,Entire,3,1,1,notshared,4,95,5,4.9,5,4.8,4.9,4.9,4.9
31320905,https://www.airbnb.com/rooms/31320905?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,203,Private,2,1,1.5,sharedbath,4,35,4.5,4.4,4.8,4.4,4.6,4.6,4.9
19582754,https://www.airbnb.com/rooms/19582754?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,186,Private,1,1,1,sharedbath,5,62,5,4.8,4.9,4.8,5,5,4.9
27697082,https://www.airbnb.com/rooms/27697082?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,215,Private,2,1,1,sharedbath,4,13,5,4.9,4.9,5,5,5,4.9
32166672,https://www.airbnb.com/rooms/32166672?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,210,Private,2,1,1,sharedbath,4,3,4.5,4.3,3.7,5,5,5,5
32166187,https://www.airbnb.com/rooms/32166187?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,227,Private,2,1,1,sharedbath,4,10,5,5,5,5,5,5,5
7059663,https://www.airbnb.com/rooms/7059663?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,181,Entire,2,1,1,notshared,4,18,4,4.3,4.7,4.1,4.8,4.8,4.8
36273876,https://www.airbnb.com/rooms/36273876?location=Central%20Park%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,centralpark,158,Shared,1,1,1,sharedbath,5,0,0,0,0,0,0,0,0
